"status"	"family"	"pval"	"qval"	"gene_short_name"	"cluster"	"avg_logFC"
"39"	"OK"	"negbinomial.size"	2.13088873642377e-05	0.00734555594166183	"GM6159"	"3"	0.251859286281761
"40"	"OK"	"negbinomial.size"	3.179442447741e-05	0.0106861060668575	"ITM2B"	"2"	0.341409821843313
"41"	"OK"	"negbinomial.size"	3.39961762368029e-05	0.0108820141268471	"CASP4"	"3"	0.325404627519336
"42"	"OK"	"negbinomial.size"	3.37162267640447e-05	0.0108820141268471	"FUBP1"	"1"	0.404023606533025
"43"	"OK"	"negbinomial.size"	3.89739133113545e-05	0.0116233741850473	"GM17087"	"3"	0.407444235645621
"44"	"OK"	"negbinomial.size"	3.97705454114979e-05	0.0116233741850473	"HSPA1A"	"1"	0.323718185623705
"45"	"OK"	"negbinomial.size"	3.722252677626e-05	0.0116233741850473	"MCL1"	"3"	0.426429269790473
"46"	"OK"	"negbinomial.size"	3.92346553033522e-05	0.0116233741850473	"RRAD"	"3"	0.278476930032611
"47"	"OK"	"negbinomial.size"	4.53488800239131e-05	0.0129717094264146	"DUSP1"	"3"	0.473563658548263
"48"	"OK"	"negbinomial.size"	5.53688774752792e-05	0.0155078997662011	"MIR692.1"	"3"	0.416342589235764
"49"	"OK"	"negbinomial.size"	6.68736174164699e-05	0.0183479369907555	"CX3CR1"	"1"	0.269325667705133
"50"	"OK"	"negbinomial.size"	7.69207042907927e-05	0.0206824389697083	"GM15536"	"3"	0.26098247792976
"51"	"OK"	"negbinomial.size"	8.04971686961651e-05	0.0208116141529085	"EVI2A"	"3"	0.529200240459151
"52"	"OK"	"negbinomial.size"	7.9481748690715e-05	0.0208116141529085	"RBM8A"	"3"	0.249304958143778
"53"	"OK"	"negbinomial.size"	9.08662354608088e-05	0.0226223272136132	"GM12346"	"3"	0.413832919256509
"54"	"OK"	"negbinomial.size"	8.98167665380789e-05	0.0226223272136132	"SOCS3"	"3"	0.411030339551849
"55"	"OK"	"negbinomial.size"	0.000104165236001945	0.0254617715056391	"LYZ1"	"3"	0.217312554655108
"56"	"OK"	"negbinomial.size"	0.000108740755189688	0.0261055484423243	"HEXB"	"1"	0.31056823306104
"57"	"OK"	"negbinomial.size"	0.000114428121707864	0.0269889766357986	"SIRT2"	"3"	0.229024164808278
"58"	"OK"	"negbinomial.size"	0.000123516311265552	0.0286302291147256	"GPR84"	"3"	0.378226774354589
"59"	"OK"	"negbinomial.size"	0.000133046051237705	0.0303164595396561	"GM5292"	"3"	0.163274993127684
"60"	"OK"	"negbinomial.size"	0.000147409887374929	0.0330296420978092	"SERTAD1"	"3"	0.203916140530461
"61"	"OK"	"negbinomial.size"	0.000153877347896621	0.0339135584446257	"G3BP2"	"2"	0.173765752623753
"62"	"OK"	"negbinomial.size"	0.00015796728073206	0.0342534213251906	"ZCCHC17"	"3"	0.29959684738266
"63"	"OK"	"negbinomial.size"	0.000177159174264655	0.0378052053780004	"ATP5A1"	"3"	0.126840221520577
"64"	"OK"	"negbinomial.size"	0.000187610048753066	0.039409835866191	"JUND"	"3"	0.555721121194119
"65"	"OK"	"negbinomial.size"	0.000194828999646633	0.0402966318653743	"GM14747"	"3"	0.199120326463335
"66"	"OK"	"negbinomial.size"	0.00020334566635504	0.0409224369606085	"CDKN1A"	"3"	0.217807019200976
"67"	"OK"	"negbinomial.size"	0.000203942522787918	0.0409224369606085	"SDC4"	"3"	0.343391607729256
"68"	"OK"	"negbinomial.size"	0.000213708703586827	0.0420266594141852	"CD14"	"3"	0.581129010764242
"69"	"OK"	"negbinomial.size"	0.000215697671792531	0.0420266594141852	"WDR26"	"3"	0.209170462252825
"70"	"OK"	"negbinomial.size"	0.000221292752987488	0.0425008538737684	"CRYL1"	"3"	0.222691230651983
"71"	"OK"	"negbinomial.size"	0.000233997823998718	0.0436925936922051	"GM7290"	"3"	0.348417297813345
"72"	"OK"	"negbinomial.size"	0.000233681748364717	0.0436925936922051	"RNF216"	"1"	0.265576436630329
"73"	"OK"	"negbinomial.size"	0.000242782632991416	0.0447119139443369	"VPS29"	"2"	0.194265099492482
"74"	"OK"	"negbinomial.size"	0.000259745696242925	0.0465602818705318	"DPY30"	"3"	0.17711072702788
"75"	"OK"	"negbinomial.size"	0.000259267394427496	0.0465602818705318	"TOB2"	"3"	0.21063657931746
"76"	"OK"	"negbinomial.size"	0.000270303116315701	0.0471930203103544	"CGGBP1"	"3"	0.207808244560447
"77"	"OK"	"negbinomial.size"	0.000271606462722415	0.0471930203103544	"GADD45B"	"3"	0.246492928680735
"78"	"OK"	"negbinomial.size"	0.000273806574249304	0.0471930203103544	"TBCA"	"3"	0.199354871119
"79"	"OK"	"negbinomial.size"	0.000304846815944923	0.0517040096474792	"GM44419"	"1"	0.231024895980862
"80"	"OK"	"negbinomial.size"	0.000307670393617847	0.0517040096474792	"HSPA5"	"3"	0.487088536601845
"81"	"OK"	"negbinomial.size"	0.000318189658778196	0.0528116268223959	"GXYLT1"	"3"	0.199941913977417
"82"	"OK"	"negbinomial.size"	0.000341037149381143	0.0553206913756428	"ACTB"	"3"	0.45562799047483
"83"	"OK"	"negbinomial.size"	0.000341536550444686	0.0553206913756428	"SMAD7"	"3"	0.248959526436259
"84"	"OK"	"negbinomial.size"	0.000358258033479465	0.0566637764952697	"AC149090.1"	"1"	0.228428934055931
"85"	"OK"	"negbinomial.size"	0.000356006032827873	0.0566637764952697	"GM15590"	"3"	0.215042728989046
"86"	"OK"	"negbinomial.size"	0.00036430916029753	0.0567764740506876	"CCRL2"	"3"	0.259368981712658
"87"	"OK"	"negbinomial.size"	0.000367416932639826	0.0567764740506876	"SERINC3"	"4"	0.237082983384011
"88"	"OK"	"negbinomial.size"	0.000373127044371357	0.0570036361878241	"TLR2"	"3"	0.33622109466099
"89"	"OK"	"negbinomial.size"	0.000379161304804169	0.0572746582223287	"PRRC2C"	"3"	0.140077305544336
"90"	"OK"	"negbinomial.size"	0.000406163439543286	0.0601029778549798	"GM24098"	"3"	0.299868654592744
"91"	"OK"	"negbinomial.size"	0.00040682616667682	0.0601029778549798	"PLEKHA1"	"2"	0.217057767227429
"92"	"OK"	"negbinomial.size"	0.000422705433679231	0.0617701288085172	"SERP1"	"3"	0.179945488838729
"93"	"OK"	"negbinomial.size"	0.000440873389503891	0.0635399648738417	"GM6170"	"3"	0.186320222199895
"94"	"OK"	"negbinomial.size"	0.000444269317029241	0.0635399648738417	"RNF13"	"2"	0.255730680067114
"95"	"OK"	"negbinomial.size"	0.000451879672840545	0.0639481086491399	"FXYD5"	"3"	0.228429883432476
"96"	"OK"	"negbinomial.size"	0.000488239446340425	0.0649165444257048	"ARID5A"	"3"	0.164293282565113
"97"	"OK"	"negbinomial.size"	0.000486371272283849	0.0649165444257048	"ECI2"	"3"	0.167840216061192
"98"	"OK"	"negbinomial.size"	0.000492512001684872	0.0649165444257048	"GM12466"	"3"	0.338860321460299
"99"	"OK"	"negbinomial.size"	0.000490188419719131	0.0649165444257048	"NOP14"	"3"	0.240237029047171
"100"	"OK"	"negbinomial.size"	0.000492523618820432	0.0649165444257048	"SERF2"	"3"	0.194947753784567
"101"	"OK"	"negbinomial.size"	0.000466302195859274	0.0649165444257048	"SLA"	"2"	0.203373945640595
"102"	"OK"	"negbinomial.size"	0.000480518763331725	0.0649165444257048	"TXNRD1"	"3"	0.205962681399382
"103"	"OK"	"negbinomial.size"	0.000544980619271312	0.07113319849984	"GOLGB1"	"3"	0.346600263541992
"104"	"OK"	"negbinomial.size"	0.000576471326679235	0.0745200049603427	"NFKBID"	"3"	0.142692057219882
"105"	"OK"	"negbinomial.size"	0.000670723360757959	0.0858781415431428	"C1QC"	"4"	0.258078309784631
"106"	"OK"	"negbinomial.size"	0.000698327403473677	0.0885689963424539	"GM15131"	"3"	0.148216408614008
"107"	"OK"	"negbinomial.size"	0.000706439695610159	0.0887605165213362	"FAM46C"	"3"	0.276556816351415
"108"	"OK"	"negbinomial.size"	0.00078009627603278	0.094576925127933	"ARHGEF40"	"2"	0.224755076074576
"109"	"OK"	"negbinomial.size"	0.00077037230683283	0.094576925127933	"ATAD2B"	"3"	0.187025831855523
"110"	"OK"	"negbinomial.size"	0.000787565564075416	0.094576925127933	"ISCU"	"2"	0.243569682919541
"111"	"OK"	"negbinomial.size"	0.000787906546736722	0.094576925127933	"PSMC6"	"3"	0.138705174219853
"112"	"OK"	"negbinomial.size"	0.000774430510057207	0.094576925127933	"ZFP36"	"3"	0.272919682873017
"113"	"OK"	"negbinomial.size"	0.000805276299838126	0.0958065006639271	"AKR7A5"	"2"	0.189960648391359
"114"	"OK"	"negbinomial.size"	0.000813264510934056	0.0959081410964689	"NOP56"	"3"	0.234498607297629
"115"	"OK"	"negbinomial.size"	0.000845031696706774	0.0986082025779467	"PLEKHO2"	"3"	0.168519884776689
"116"	"OK"	"negbinomial.size"	0.000850829477762706	0.0986082025779467	"SCAF11"	"1"	0.262182287861988
"117"	"OK"	"negbinomial.size"	0.000865684393049195	0.099472316069687	"HIST3H2A"	"1"	0.401371689200973
"118"	"OK"	"negbinomial.size"	0.000898489681454067	0.102366909131089	"AAMP"	"3"	0.155567862804459
"119"	"OK"	"negbinomial.size"	0.000945434333261246	0.106590116241897	"STK17B"	"3"	0.18488383969622
"120"	"OK"	"negbinomial.size"	0.000959342759987324	0.106590116241897	"TPT1.PS5"	"3"	0.171465971998403
"121"	"OK"	"negbinomial.size"	0.00095306609483848	0.106590116241897	"MRC1"	"2"	0.171683623306565
"122"	"OK"	"negbinomial.size"	0.000986939410189858	0.107873279923516	"BCL2A1B"	"3"	0.339637430246363
"123"	"OK"	"negbinomial.size"	0.000984729676558384	0.107873279923516	"GM4760"	"3"	0.229464098103447
"124"	"OK"	"negbinomial.size"	0.00101825187789572	0.110398211664759	"ADGRE1"	"2"	0.210557854018233
"125"	"OK"	"negbinomial.size"	0.00103042609450088	0.110824387315759	"EIF1B"	"2"	0.136532678110683
"126"	"OK"	"negbinomial.size"	0.00104563051653889	0.111567116383721	"E230029C05RIK"	"1"	0.156012326273959
"127"	"OK"	"negbinomial.size"	0.00106215747732515	0.112438150591806	"IVNS1ABP"	"1"	0.43330067550562
"128"	"OK"	"negbinomial.size"	0.00113051198631901	0.118739087063069	"EIF3A"	"3"	0.310249323334832
"129"	"OK"	"negbinomial.size"	0.00117036701957477	0.12197202175412	"PIM1"	"3"	0.193088824088477
"130"	"OK"	"negbinomial.size"	0.00117943787771761	0.12197202175412	"PRDX3"	"3"	0.178668671869602
"131"	"OK"	"negbinomial.size"	0.00120592862738339	0.122822003534411	"GM5787"	"3"	0.134912504845008
"132"	"OK"	"negbinomial.size"	0.00119761608391879	0.122822003534411	"HSPA1B"	"1"	0.236609193200328
"133"	"OK"	"negbinomial.size"	0.00129678985208732	0.127255786653006	"EHBP1L1"	"3"	0.186418316299603
"134"	"OK"	"negbinomial.size"	0.00128888250891956	0.127255786653006	"GM6060"	"3"	0.133999427043343
"135"	"OK"	"negbinomial.size"	0.00128648551478048	0.127255786653006	"RRP1B"	"4"	0.113772291814199
"136"	"OK"	"negbinomial.size"	0.00127393087523257	0.127255786653006	"ZYX"	"3"	0.122097029286029
"137"	"OK"	"negbinomial.size"	0.0012596782538379	0.127255786653006	"EBI3"	"1"	0.174702608878961
"138"	"OK"	"negbinomial.size"	0.00134185951422904	0.128913754051321	"CFAP97"	"3"	0.129264287586083
"139"	"OK"	"negbinomial.size"	0.00133828949145101	0.128913754051321	"DOT1L"	"3"	0.176340691397963
"140"	"OK"	"negbinomial.size"	0.00134245206539609	0.128913754051321	"GM14650"	"3"	0.124508200393726
"141"	"OK"	"negbinomial.size"	0.00135707069151474	0.129393321820739	"NLRP3"	"3"	0.0930580890560532
"142"	"OK"	"negbinomial.size"	0.00142022373294726	0.132914367440676	"BTG1"	"3"	0.3581683408938
"143"	"OK"	"negbinomial.size"	0.00142984263086119	0.132914367440676	"FAM50A"	"2"	0.12288275221711
"144"	"OK"	"negbinomial.size"	0.00143422002593249	0.132914367440676	"GM6263"	"3"	0.132878341655185
"145"	"OK"	"negbinomial.size"	0.00144343183920996	0.132914367440676	"LMNA"	"3"	0.154934957344914
"146"	"OK"	"negbinomial.size"	0.00142060060805438	0.132914367440676	"SRM"	"2"	0.177922624283218
"147"	"OK"	"negbinomial.size"	0.00148777040513164	0.136065206303332	"GM2000"	"3"	0.285649881281959
"148"	"OK"	"negbinomial.size"	0.00150491378931493	0.136703114753716	"LST1"	"2"	0.122371368309372
"149"	"OK"	"negbinomial.size"	0.00154718237837436	0.137670961410117	"CEBPB"	"3"	0.318780547096648
"150"	"OK"	"negbinomial.size"	0.00153851715854204	0.137670961410117	"DPP7"	"3"	0.136866856955679
"151"	"OK"	"negbinomial.size"	0.00154135772954289	0.137670961410117	"NDEL1"	"3"	0.137323053156824
"152"	"OK"	"negbinomial.size"	0.00155652976304208	0.137670961410117	"POLR2E"	"3"	0.276440552439498
"153"	"OK"	"negbinomial.size"	0.0015998335631489	0.13984298904541	"HINT1"	"2"	0.138415746650449
"154"	"OK"	"negbinomial.size"	0.0016018908295889	0.13984298904541	"MAP7D1"	"1"	0.3299476151569
"155"	"OK"	"negbinomial.size"	0.0016318222996427	0.141536896750945	"GM11942"	"3"	0.192637231627636
"156"	"OK"	"negbinomial.size"	0.00168180221899645	0.143940114683402	"ETF1"	"3"	0.193867357077548
"157"	"OK"	"negbinomial.size"	0.0017023563102247	0.143940114683402	"GM4997"	"3"	0.143669799995979
"158"	"OK"	"negbinomial.size"	0.00169170813020733	0.143940114683402	"HSP90AA1"	"3"	0.309460075361933
"159"	"OK"	"negbinomial.size"	0.0016722829255528	0.143940114683402	"SGK1"	"1"	0.331159503799992
"160"	"OK"	"negbinomial.size"	0.00175047674898362	0.147083808833349	"BOD1L"	"3"	0.156867626755833
"161"	"OK"	"negbinomial.size"	0.00178081454450746	0.148703544946324	"SLC35B2"	"3"	0.11847406303268
"162"	"OK"	"negbinomial.size"	0.00183558893344265	0.152331219883969	"ATF4"	"3"	0.35217030478834
"163"	"OK"	"negbinomial.size"	0.00184702707581056	0.152340073663786	"KDM1A"	"2"	0.107523286832649
"164"	"OK"	"negbinomial.size"	0.00186382995073651	0.152788596693302	"2810004N23RIK"	"3"	0.314972469083664
"165"	"OK"	"negbinomial.size"	0.00188861567988223	0.153882116365677	"EIF5"	"3"	0.245908210212142
"166"	"OK"	"negbinomial.size"	0.00192283232153039	0.154793758866195	"PTN"	"4"	0.158024460863194
"167"	"OK"	"negbinomial.size"	0.00191980285273451	0.154793758866195	"SPR"	"2"	0.149987678523366
"168"	"OK"	"negbinomial.size"	0.00193944093100371	0.155201451645321	"SLC25A39"	"2"	0.153802534195613
"169"	"OK"	"negbinomial.size"	0.00198836595845778	0.158175100269269	"GM12696"	"3"	0.251432815862561
"170"	"OK"	"negbinomial.size"	0.00205311430328637	0.16236510996107	"TRF"	"2"	0.331494964122248
"171"	"OK"	"negbinomial.size"	0.00212879075088671	0.163539787742405	"GIGYF2"	"3"	0.18296508683328
"172"	"OK"	"negbinomial.size"	0.00211394609690787	0.163539787742405	"GLYR1"	"1"	0.190285426391371
"173"	"OK"	"negbinomial.size"	0.00210335077509865	0.163539787742405	"MBTD1"	"2"	0.169950308498291
"174"	"OK"	"negbinomial.size"	0.00212350491095667	0.163539787742405	"SALL3"	"2"	0.185467925633971
"175"	"OK"	"negbinomial.size"	0.00212249012980633	0.163539787742405	"ZFP36L1"	"3"	0.275932353060206
"176"	"OK"	"negbinomial.size"	0.00220495065404986	0.16842816246049	"GM12025"	"2"	0.0842914985546865
"177"	"OK"	"negbinomial.size"	0.00222261728808144	0.168687723645268	"GM13777"	"3"	0.186235071245295
"178"	"OK"	"negbinomial.size"	0.00223344352937056	0.168687723645268	"NFAT5"	"2"	0.136832151675482
"179"	"OK"	"negbinomial.size"	0.00227388586046137	0.170782801720909	"GM5586"	"2"	0.173705725707618
"180"	"OK"	"negbinomial.size"	0.00237255426697698	0.176377392709575	"NOTCH1"	"3"	0.162847595171654
"181"	"OK"	"negbinomial.size"	0.00237461381139788	0.176377392709575	"PPP2R2A"	"3"	0.246729218155875
"182"	"OK"	"negbinomial.size"	0.00240804017941457	0.177877429516755	"SIGLECH"	"2"	0.346844642738278
"183"	"OK"	"negbinomial.size"	0.00243661669892494	0.179004780876213	"MYC"	"1"	0.33371708173328
"184"	"OK"	"negbinomial.size"	0.00245662280375773	0.179493679204994	"SUDS3"	"3"	0.1717770963511
"185"	"OK"	"negbinomial.size"	0.00251681315599099	0.182897492265637	"H2.D1"	"3"	0.341756161474143
"186"	"OK"	"negbinomial.size"	0.00254317739883234	0.18381976854786	"TIMM44"	"1"	0.314000463289278
"187"	"OK"	"negbinomial.size"	0.00256950696364165	0.1847296878032	"BRD9"	"2"	0.191936349294848
"188"	"OK"	"negbinomial.size"	0.00262886879452122	0.187992085497571	"TMEM268"	"3"	0.150065878005618
"189"	"OK"	"negbinomial.size"	0.00269999666836293	0.192056905870218	"RNF34"	"2"	0.175870635182015
"190"	"OK"	"negbinomial.size"	0.00271662886552839	0.192222939306124	"SQSTM1"	"3"	0.235508188936743
"191"	"OK"	"negbinomial.size"	0.002731667898146	0.192275095406675	"GM7027"	"3"	0.279626641186671
"192"	"OK"	"negbinomial.size"	0.00280295109003512	0.196100459853765	"SMC3"	"3"	0.22949664555913
"193"	"OK"	"negbinomial.size"	0.00281518809519314	0.196100459853765	"SULT1A1"	"2"	0.197611034038572
"194"	"OK"	"negbinomial.size"	0.0028723605017867	0.199051621577425	"BC005537"	"3"	0.214805092250634
"195"	"OK"	"negbinomial.size"	0.00289989436090414	0.199929127117924	"GM8326"	"3"	0.159340163817544
"196"	"OK"	"negbinomial.size"	0.00297607696042814	0.202072619474727	"CREBRF"	"3"	0.164890720496489
"197"	"OK"	"negbinomial.size"	0.00297328760977517	0.202072619474727	"RP23.115A18.3"	"3"	0.11596692004494
"198"	"OK"	"negbinomial.size"	0.00294897691874092	0.202072619474727	"UVSSA"	"3"	0.135341414344118
"199"	"OK"	"negbinomial.size"	0.00301423720441486	0.203635200885193	"GM4734"	"3"	0.130935078914873
"200"	"OK"	"negbinomial.size"	0.00310689370746102	0.205965203529092	"CTBP2"	"2"	0.0742644138855634
"201"	"OK"	"negbinomial.size"	0.0031187730507134	0.205965203529092	"DECR1"	"3"	0.13169154772653
"202"	"OK"	"negbinomial.size"	0.00311430504001347	0.205965203529092	"GM5100"	"3"	0.255358044912681
"203"	"OK"	"negbinomial.size"	0.0031253273966033	0.205965203529092	"LSG1"	"3"	0.124741302668833
"204"	"OK"	"negbinomial.size"	0.00308818617711785	0.205965203529092	"PET100"	"1"	0.137674783538665
"205"	"OK"	"negbinomial.size"	0.0031453440909169	0.206273199796521	"GM6542"	"2"	0.112114929604698
"206"	"OK"	"negbinomial.size"	0.00324179911666986	0.211566734584998	"IL17RA"	"3"	0.150129531191196
"207"	"OK"	"negbinomial.size"	0.00333073207468844	0.212440780526355	"ACTR1B"	"3"	0.120106428351537
"208"	"OK"	"negbinomial.size"	0.00330697964349103	0.212440780526355	"LARP7"	"3"	0.0923748185213342
"209"	"OK"	"negbinomial.size"	0.00332978473953592	0.212440780526355	"PSMA4"	"2"	0.197890135288407
"210"	"OK"	"negbinomial.size"	0.0032967278056236	0.212440780526355	"PSMD6"	"2"	0.204595911692697
"211"	"OK"	"negbinomial.size"	0.0033342014795493	0.212440780526355	"MYADM"	"4"	0.111144970152548
"212"	"OK"	"negbinomial.size"	0.00338289157613449	0.212526478253997	"CDK14"	"3"	0.0959022290410454
"213"	"OK"	"negbinomial.size"	0.00339338803551289	0.212526478253997	"GM13149"	"3"	0.153344665942003
"214"	"OK"	"negbinomial.size"	0.0033847813953421	0.212526478253997	"PPP2R5C"	"3"	0.123099360934054
"215"	"OK"	"negbinomial.size"	0.00339877959123842	0.212526478253997	"YTHDC1"	"3"	0.222658242631552
"216"	"OK"	"negbinomial.size"	0.00347927827954293	0.216552857361922	"DPM2"	"3"	0.116054891858252
"217"	"OK"	"negbinomial.size"	0.00355145537537429	0.21901727553455	"RABGGTB"	"3"	0.13333869749455
"218"	"OK"	"negbinomial.size"	0.00353745424340738	0.21901727553455	"RBM28"	"3"	0.2166489339478
"219"	"OK"	"negbinomial.size"	0.00360075963245445	0.221043892688209	"IFNGR2"	"3"	0.110367598057492
"220"	"OK"	"negbinomial.size"	0.0036895615757776	0.225465753748882	"PGRMC2"	"2"	0.188689462105874
"221"	"OK"	"negbinomial.size"	0.00378025285134989	0.229962530921032	"H2.Q7"	"3"	0.1312318063628
"222"	"OK"	"negbinomial.size"	0.00381398289736547	0.230969306631448	"GM6075"	"3"	0.179723371545358
"223"	"OK"	"negbinomial.size"	0.00384721292680381	0.231936908466145	"LHFPL2"	"3"	0.148557161311997
"224"	"OK"	"negbinomial.size"	0.00389963326875919	0.232641146788174	"GM13688"	"3"	0.13920140193753
"225"	"OK"	"negbinomial.size"	0.00392811219286785	0.232641146788174	"GM28659"	"3"	0.131063847198427
"226"	"OK"	"negbinomial.size"	0.00387721697134864	0.232641146788174	"TARDBP"	"4"	0.0896022949696807
"227"	"OK"	"negbinomial.size"	0.00392201958727733	0.232641146788174	"TBXAS1"	"1"	0.261104558802984
"228"	"OK"	"negbinomial.size"	0.0039679345748925	0.23294721582906	"BIRC3"	"3"	0.176199493701859
"229"	"OK"	"negbinomial.size"	0.00395719825957785	0.23294721582906	"DDHD1"	"3"	0.125531958623586
"230"	"OK"	"negbinomial.size"	0.00405258555548749	0.235856970597289	"KLHL5"	"3"	0.103225110616721
"231"	"OK"	"negbinomial.size"	0.00404225961325157	0.235856970597289	"RASSF3"	"3"	0.148548376045918
"232"	"OK"	"negbinomial.size"	0.00413412952306817	0.237518108154395	"GM5777"	"3"	0.148362307626362
"233"	"OK"	"negbinomial.size"	0.00410067934218408	0.237518108154395	"IFT74"	"2"	0.167370555299443
"234"	"OK"	"negbinomial.size"	0.00412428979667612	0.237518108154395	"TNFAIP3"	"3"	0.159310755083835
"235"	"OK"	"negbinomial.size"	0.00419177328711215	0.23878898335566	"GM8444"	"3"	0.181277950016149
"236"	"OK"	"negbinomial.size"	0.00418327204033265	0.23878898335566	"ZFP292"	"3"	0.127647557395087
"237"	"OK"	"negbinomial.size"	0.00427824346280042	0.241360260642591	"GM7407"	"3"	0.143322316077368
"238"	"OK"	"negbinomial.size"	0.00426021296575664	0.241360260642591	"LAPTM5"	"4"	0.239638509905106
"239"	"OK"	"negbinomial.size"	0.00429076928693686	0.241360260642591	"PIP5K1C"	"3"	0.131348448362701
"240"	"OK"	"negbinomial.size"	0.00434716509597222	0.242503267843363	"2610037D02RIK"	"3"	0.13159155519492
"241"	"OK"	"negbinomial.size"	0.00433406331155637	0.242503267843363	"XLR"	"4"	0.143140255790706
"242"	"OK"	"negbinomial.size"	0.0044194875066739	0.245518967106297	"CSF1R"	"2"	0.245755267451149
"243"	"OK"	"negbinomial.size"	0.00445639418887662	0.246550466976367	"HERPUD1"	"3"	0.225847365573409
"244"	"OK"	"negbinomial.size"	0.00450803151302989	0.248220075759511	"GM20721"	"3"	0.0622344024674548
